participant_id,participant_code,session_id,question_id,question_code,condition,condition_abstract,abstracness,z_abstracness,global_block_order,within_block_position,z_log_total_word_count,z_enem_correctness,response_time_sec,manual_override_session,no_override_cohort,question_start_time,baseline_start_time,baseline_end_time,primary_window_start_time,primary_window_end_time,outcome_variable,roi_mean_variable_lag4,roi_slug,roi_label
PID003,2,2025-11-11_003,2021_CH_51,19,Abstract,1.0,1.0,0.9812656949866586,9,2,-0.6706373311158704,0.6512534794066687,73.18337999999994,False,True,3613.857087,3611.857087,3613.857087,3617.857087,3691.040467,anterior_dorsal_mean_variable_lag4,9.698663976878261e-07,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2021_CH_57,20,Abstract,1.0,1.0,0.9812656949866586,7,2,-1.2501139118066624,-0.5984069705038608,62.55580099999997,False,True,2797.480802,2795.480802,2797.480802,2801.480802,2863.087367,anterior_dorsal_mean_variable_lag4,-4.3936693080959603e-07,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2021_CH_65,21,Abstract,1.0,1.0,0.9812656949866586,8,2,-0.1344565412126754,2.301474938515612,108.49784599999975,False,True,3186.021094,3184.021094,3186.021094,3190.021094,3298.51894,anterior_dorsal_mean_variable_lag4,-7.51949244857144e-07,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2021_CH_76,22,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,1,0.3601753510213835,-1.5422365867215426,97.472168,False,True,1442.905143,1440.905143,1442.905143,1446.905143,1543.647289,anterior_dorsal_mean_variable_lag4,-2.3186499988210036e-07,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2021_CH_83,23,Abstract,1.0,1.0,0.9812656949866586,7,1,1.1606719436386206,0.3913544668532575,84.80463499999996,False,True,2708.809331,2706.809331,2708.809331,2712.809331,2796.980802,anterior_dorsal_mean_variable_lag4,-1.134363428870217e-06,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2021_CH_86,24,Abstract,1.0,1.0,0.9812656949866586,9,1,-0.5048577147492145,1.3097621052999473,58.23953500000016,False,True,3551.512706,3549.512706,3551.512706,3555.512706,3613.357087,anterior_dorsal_mean_variable_lag4,3.5696206445218156e-07,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2021_LC_26,25,Concrete,0.0,0.16670000000000007,-1.2487538600188395,3,1,2.264859834801295,-0.5607517593851553,168.63456399999995,False,True,1021.180053,1019.180053,1021.180053,1025.180053,1193.814617,anterior_dorsal_mean_variable_lag4,-8.357604898994418e-07,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2022_CH_47,26,Abstract,1.0,1.0,0.9812656949866586,8,3,1.0374217805060666,0.6865312817739867,113.27588100000004,False,True,3299.091629,3297.091629,3299.091629,3303.091629,3416.36751,anterior_dorsal_mean_variable_lag4,-2.2676240640881767e-06,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2022_CH_51,27,Abstract,1.0,1.0,0.9812656949866586,6,3,0.4959657933609324,-0.9765675923399836,96.27153499999986,False,True,2428.80015,2426.80015,2428.80015,2432.80015,2529.071685,anterior_dorsal_mean_variable_lag4,-2.4759128327810493e-06,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2022_CH_60,28,Abstract,1.0,1.0,0.9812656949866586,8,1,0.4425668985007616,0.5286921676923586,51.75119799999993,False,True,3130.286967,3128.286967,3130.286967,3134.286967,3185.521094,anterior_dorsal_mean_variable_lag4,2.860050954877325e-06,anterior_dorsal,Anterior Dorsal
PID003,2,2025-11-11_003,2022_CH_71,29,Abstract,1.0,1.0,0.9812656949866586,6,2,-0.5452427221661849,0.4620415654524358,82.78065500000002,False,True,2341.642396,2339.642396,2341.642396,2345.642396,2428.30015,anterior_dorsal_mean_variable_lag4,-1.1534248748007473e-06,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2017_CH_47,0,Concrete,0.0,0.33329999999999993,-0.8029105168484137,5,2,-0.4260686437746248,1.0979750828394783,50.62160500000027,False,True,2018.842467,2016.842467,2018.842467,2022.842467,2073.06062,anterior_dorsal_mean_variable_lag4,3.007666170423791e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2017_CH_68,1,Concrete,0.0,0.16670000000000007,-1.2487538600188395,5,1,-0.9914934219713682,-1.3364726213150109,84.41563599999995,False,True,1930.175266,1928.175266,1930.175266,1934.175266,2018.342467,anterior_dorsal_mean_variable_lag4,1.0958831149330243e-06,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2017_CH_69,2,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,3,-0.4260686437746248,-0.7521308608059422,98.71610400000004,False,True,436.956608,434.956608,436.956608,440.956608,539.672712,anterior_dorsal_mean_variable_lag4,5.9036895949076096e-08,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2017_CH_75,3,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,1,0.929652535764228,-1.4157789468713895,79.61750900000001,False,True,245.404079,243.404079,245.404079,249.404079,328.261894,anterior_dorsal_mean_variable_lag4,-2.3961909081062737e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2018_CH_77,4,Concrete,0.0,0.0,-1.6948648162403883,2,3,-0.94294931884182,-1.310288679405072,50.81917599999997,False,True,855.494456,853.494456,855.494456,859.494456,910.313632,anterior_dorsal_mean_variable_lag4,2.4351851866580434e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2018_LC_44,5,Concrete,0.0,0.16670000000000007,-1.2487538600188395,3,2,1.389688140576973,-0.6674086028177602,116.14887799999995,False,True,1143.075156,1141.075156,1143.075156,1147.075156,1263.075496,anterior_dorsal_mean_variable_lag4,1.8024721783389372e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2019_CH_56,6,Abstract,1.0,1.0,0.9812656949866586,9,2,-0.0667661106566081,0.0717737519545465,73.19923800000015,False,True,3717.661129,3715.661129,3717.661129,3721.661129,3794.255844,anterior_dorsal_mean_variable_lag4,-1.9881807012306993e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2019_CH_64,7,Abstract,1.0,1.0,0.9812656949866586,10,1,0.8851540163061837,1.676860146097159,92.460603,False,True,4043.796984,4041.796984,4043.796984,4047.796984,4140.257587,anterior_dorsal_mean_variable_lag4,6.941243189313509e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2019_CH_65,8,Abstract,1.0,1.0,0.9812656949866586,8,1,0.4154157465811737,-0.3021956459204002,71.86793500000022,False,True,3197.95749,3195.95749,3197.95749,3201.95749,3272.954818,anterior_dorsal_mean_variable_lag4,-2.9810680408287224e-08,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_56,9,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,1,-2.2518477633179645,0.7573109318980379,90.7034470000001,False,True,1509.818184,1507.818184,1509.818184,1513.818184,1604.014616,anterior_dorsal_mean_variable_lag4,-2.738186905888105e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_59,10,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,2,-0.2041092841510671,0.5696170426960993,103.95808900000004,False,True,328.761894,326.761894,328.761894,332.761894,436.456608,anterior_dorsal_mean_variable_lag4,1.7325378213757962e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_70,11,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,3,-0.169030538835905,-1.0488884828831635,94.81130399999984,False,True,1673.550907,1671.550907,1673.550907,1677.550907,1772.362211,anterior_dorsal_mean_variable_lag4,6.709139234367399e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_76,12,Abstract,1.0,1.0,0.9812656949866586,6,1,0.1255646198243954,-0.511405592177757,93.41204100000004,False,True,2351.744842,2349.744842,2351.744842,2355.744842,2449.156883,anterior_dorsal_mean_variable_lag4,1.348637776088923e-06,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_77,13,Abstract,1.0,1.0,0.9812656949866586,10,2,0.1561746054758361,-0.6844944649159799,103.86421000000064,False,True,4140.860161,4138.860161,4140.860161,4144.860161,4248.401146,anterior_dorsal_mean_variable_lag4,8.95555664288052e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_78,14,Concrete,0.0,0.33329999999999993,-0.8029105168484137,5,3,-2.3361669895037065,0.0020441611073083,63.5615829999997,False,True,2073.56062,2071.56062,2073.56062,2077.56062,2141.122203,anterior_dorsal_mean_variable_lag4,7.07176417090376e-08,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_82,15,Concrete,0.0,0.16670000000000007,-1.2487538600188395,3,1,0.8398158527831238,0.4360691378486896,51.78483399999982,False,True,1087.459792,1085.459792,1087.459792,1091.459792,1142.575156,anterior_dorsal_mean_variable_lag4,9.909825419807958e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_CH_84,16,Concrete,0.0,0.33329999999999993,-0.8029105168484137,3,3,-0.5863181049301306,-1.2526273197494673,79.43641500000012,False,True,1263.575496,1261.575496,1263.575496,1267.575496,1347.011911,anterior_dorsal_mean_variable_lag4,1.4371958736708997e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2020_LC_31,17,Abstract,1.0,1.0,0.9812656949866586,9,3,1.2969024283525536,0.491072224108366,92.391212,False,True,3794.755844,3792.755844,3794.755844,3798.755844,3891.147056,anterior_dorsal_mean_variable_lag4,8.524748000708356e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_CH_46,18,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,2,-0.3125269842682109,1.4273572571066844,65.07887400000004,False,True,1604.514616,1602.514616,1604.514616,1608.514616,1673.050907,anterior_dorsal_mean_variable_lag4,-8.54968759473653e-08,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_CH_51,19,Abstract,1.0,1.0,0.9812656949866586,6,2,-0.6706373311158704,0.6512534794066687,68.36475900000005,False,True,2449.895236,2447.895236,2449.895236,2453.895236,2522.259995,anterior_dorsal_mean_variable_lag4,-3.1715729154822205e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_CH_57,20,Abstract,1.0,1.0,0.9812656949866586,7,2,-1.2501139118066624,-0.5984069705038608,84.88140799999974,False,True,2859.395504,2857.395504,2859.395504,2863.395504,2947.608331,anterior_dorsal_mean_variable_lag4,7.247315357000537e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_CH_65,21,Abstract,1.0,1.0,0.9812656949866586,9,1,-0.1344565412126754,2.301474938515612,93.51292299999976,False,True,3620.328402,3618.328402,3620.328402,3624.328402,3717.161129,anterior_dorsal_mean_variable_lag4,-2.9216316255029097e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_CH_76,22,Concrete,0.0,0.33329999999999993,-0.8029105168484137,2,2,0.3601753510213835,-1.5422365867215426,46.32099600000004,False,True,805.600958,803.600958,805.600958,809.600958,854.994456,anterior_dorsal_mean_variable_lag4,5.5557062360259e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_CH_83,23,Abstract,1.0,1.0,0.9812656949866586,7,3,1.1606719436386206,0.3913544668532575,107.4345000000003,False,True,2948.108331,2946.108331,2948.108331,2952.108331,3059.542831,anterior_dorsal_mean_variable_lag4,1.419691920372698e-06,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_CH_86,24,Abstract,1.0,1.0,0.9812656949866586,6,3,-0.5048577147492145,1.3097621052999473,79.0160990000004,False,True,2523.613908,2521.613908,2523.613908,2527.613908,2606.630007,anterior_dorsal_mean_variable_lag4,1.8104038470690657e-06,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2021_LC_26,25,Concrete,0.0,0.16670000000000007,-1.2487538600188395,2,1,2.264859834801295,-0.5607517593851553,135.251037,False,True,666.029383,664.029383,666.029383,670.029383,805.100958,anterior_dorsal_mean_variable_lag4,-9.510576132822905e-08,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2022_CH_47,26,Abstract,1.0,1.0,0.9812656949866586,10,3,1.0374217805060666,0.6865312817739867,100.07419500000016,False,True,4248.901146,4246.901146,4248.901146,4252.901146,4352.975341,anterior_dorsal_mean_variable_lag4,1.1160336324435407e-08,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2022_CH_51,27,Abstract,1.0,1.0,0.9812656949866586,8,3,0.4959657933609324,-0.9765675923399836,108.6911180000002,False,True,3341.891334,3339.891334,3341.891334,3345.891334,3454.582452,anterior_dorsal_mean_variable_lag4,7.195689634094237e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2022_CH_60,28,Abstract,1.0,1.0,0.9812656949866586,8,2,0.4425668985007616,0.5286921676923586,64.21088799999961,False,True,3273.454818,3271.454818,3273.454818,3277.454818,3341.391334,anterior_dorsal_mean_variable_lag4,-4.089897280759085e-07,anterior_dorsal,Anterior Dorsal
PID004,3,2025-11-11_004,2022_CH_71,29,Abstract,1.0,1.0,0.9812656949866586,7,1,-0.5452427221661849,0.4620415654524358,80.62830699999995,False,True,2773.779682,2771.779682,2773.779682,2777.779682,2858.407989,anterior_dorsal_mean_variable_lag4,2.7055276045608537e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2017_CH_47,0,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,1,-0.4260686437746248,1.0979750828394783,42.6712849999999,False,True,1533.919202,1531.919202,1533.919202,1537.919202,1579.676439,anterior_dorsal_mean_variable_lag4,-1.8112883626449328e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2017_CH_68,1,Concrete,0.0,0.16670000000000007,-1.2487538600188395,2,2,-0.9914934219713682,-1.3364726213150109,78.32052499999998,False,True,772.651568,770.651568,772.651568,776.651568,854.87215,anterior_dorsal_mean_variable_lag4,-1.1744735935492172e-08,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2017_CH_69,2,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,2,-0.4260686437746248,-0.7521308608059422,96.196147,False,True,395.449341,393.449341,395.449341,399.449341,495.645488,anterior_dorsal_mean_variable_lag4,-2.424355303921329e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2017_CH_75,3,Concrete,0.0,0.33329999999999993,-0.8029105168484137,3,1,0.929652535764228,-1.4157789468713895,38.85049600000002,False,True,1112.558746,1110.558746,1112.558746,1116.558746,1155.065917,anterior_dorsal_mean_variable_lag4,-3.1083725056137064e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2018_CH_77,4,Concrete,0.0,0.0,-1.6948648162403883,5,2,-0.94294931884182,-1.310288679405072,79.6370330000002,False,True,2037.635173,2035.635173,2037.635173,2041.635173,2121.272206,anterior_dorsal_mean_variable_lag4,2.1051654607004258e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2018_LC_44,5,Concrete,0.0,0.16670000000000007,-1.2487538600188395,2,1,1.389688140576973,-0.6674086028177602,77.35444399999994,False,True,690.147813,688.147813,690.147813,694.147813,771.502257,anterior_dorsal_mean_variable_lag4,3.55641683956698e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2019_CH_56,6,Abstract,1.0,1.0,0.9812656949866586,7,3,-0.0667661106566081,0.0717737519545465,137.55258999999978,False,True,2984.742655,2982.742655,2984.742655,2988.742655,3126.295245,anterior_dorsal_mean_variable_lag4,-1.7099668081750062e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2019_CH_64,7,Abstract,1.0,1.0,0.9812656949866586,9,1,0.8851540163061837,1.676860146097159,77.14422100000002,False,True,3646.356895,3644.356895,3646.356895,3650.356895,3727.408103,anterior_dorsal_mean_variable_lag4,-2.622877605227178e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2019_CH_65,8,Abstract,1.0,1.0,0.9812656949866586,8,2,0.4154157465811737,-0.3021956459204002,68.65242799999987,False,True,3306.420539,3304.420539,3306.420539,3310.420539,3379.072967,anterior_dorsal_mean_variable_lag4,9.254424187498888e-08,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_56,9,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,3,-2.2518477633179645,0.7573109318980379,80.73449500000004,False,True,496.947985,494.947985,496.947985,500.947985,581.68248,anterior_dorsal_mean_variable_lag4,-5.160625326033484e-08,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_59,10,Concrete,0.0,0.33329999999999993,-0.8029105168484137,1,1,-0.2041092841510671,0.5696170426960993,123.82616099999996,False,True,266.386922,264.386922,266.386922,270.386922,394.213083,anterior_dorsal_mean_variable_lag4,-3.5722442317525146e-09,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_70,11,Concrete,0.0,0.33329999999999993,-0.8029105168484137,5,1,-0.169030538835905,-1.0488884828831635,76.00240899999994,False,True,1956.683659,1954.683659,1956.683659,1960.683659,2036.686068,anterior_dorsal_mean_variable_lag4,2.7010503255716303e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_76,12,Abstract,1.0,1.0,0.9812656949866586,6,3,0.1255646198243954,-0.511405592177757,75.95004599999993,False,True,2539.342709,2537.342709,2539.342709,2543.342709,2619.292755,anterior_dorsal_mean_variable_lag4,4.261368141942369e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_77,13,Abstract,1.0,1.0,0.9812656949866586,8,1,0.1561746054758361,-0.6844944649159799,78.51599400000032,False,True,3224.084348,3222.084348,3224.084348,3228.084348,3305.920539,anterior_dorsal_mean_variable_lag4,-1.0217126092044024e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_78,14,Concrete,0.0,0.33329999999999993,-0.8029105168484137,2,3,-2.3361669895037065,0.0020441611073083,27.34488699999997,False,True,855.37215,853.37215,855.37215,859.37215,886.717037,anterior_dorsal_mean_variable_lag4,8.378618425765084e-08,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_82,15,Concrete,0.0,0.16670000000000007,-1.2487538600188395,3,3,0.8398158527831238,0.4360691378486896,90.02670699999999,False,True,1239.269364,1237.269364,1239.269364,1243.269364,1333.296071,anterior_dorsal_mean_variable_lag4,-3.4697366889947017e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_CH_84,16,Concrete,0.0,0.33329999999999993,-0.8029105168484137,4,2,-0.5863181049301306,-1.2526273197494673,62.07007499999986,False,True,1580.176439,1578.176439,1580.176439,1584.176439,1646.246514,anterior_dorsal_mean_variable_lag4,1.708817060757053e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2020_LC_31,17,Abstract,1.0,1.0,0.9812656949866586,7,2,1.2969024283525536,0.491072224108366,119.37446,False,True,2860.744833,2858.744833,2860.744833,2864.744833,2984.119293,anterior_dorsal_mean_variable_lag4,-2.430561147787931e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_CH_46,18,Concrete,0.0,0.33329999999999993,-0.8029105168484137,5,3,-0.3125269842682109,1.4273572571066844,41.72098499999993,False,True,2121.82723,2119.82723,2121.82723,2125.82723,2167.548215,anterior_dorsal_mean_variable_lag4,-4.5266351224271646e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_CH_51,19,Abstract,1.0,1.0,0.9812656949866586,9,3,-0.6706373311158704,0.6512534794066687,84.88484799999969,False,True,3811.954215,3809.954215,3811.954215,3815.954215,3900.839063,anterior_dorsal_mean_variable_lag4,4.362765673606585e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_CH_57,20,Abstract,1.0,1.0,0.9812656949866586,8,3,-1.2501139118066624,-0.5984069705038608,74.856855,False,True,3379.586549,3377.586549,3379.586549,3383.586549,3458.443404,anterior_dorsal_mean_variable_lag4,-9.685042212445936e-08,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_CH_65,21,Abstract,1.0,1.0,0.9812656949866586,7,1,-0.1344565412126754,2.301474938515612,54.4055129999997,False,True,2801.898145,2799.898145,2801.898145,2805.898145,2860.244833,anterior_dorsal_mean_variable_lag4,4.961375785939806e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_CH_76,22,Concrete,0.0,0.33329999999999993,-0.8029105168484137,3,2,0.3601753510213835,-1.5422365867215426,79.86215600000014,False,True,1155.565917,1153.565917,1155.565917,1159.565917,1238.769364,anterior_dorsal_mean_variable_lag4,3.7946712992609295e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_CH_83,23,Abstract,1.0,1.0,0.9812656949866586,6,2,1.1606719436386206,0.3913544668532575,69.31067399999984,False,True,2465.044667,2463.044667,2465.044667,2469.044667,2538.355341,anterior_dorsal_mean_variable_lag4,-2.5582084913424157e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_CH_86,24,Abstract,1.0,1.0,0.9812656949866586,10,1,-0.5048577147492145,1.3097621052999473,64.45202000000018,False,True,4068.616324,4066.616324,4068.616324,4072.616324,4137.068344,anterior_dorsal_mean_variable_lag4,-2.638798728452754e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2021_LC_26,25,Concrete,0.0,0.16670000000000007,-1.2487538600188395,4,3,2.264859834801295,-0.5607517593851553,146.7162800000001,False,True,1647.158007,1645.158007,1647.158007,1651.158007,1797.874287,anterior_dorsal_mean_variable_lag4,-1.5091376937478694e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2022_CH_47,26,Abstract,1.0,1.0,0.9812656949866586,10,3,1.0374217805060666,0.6865312817739867,79.04686099999981,False,True,4225.927326,4223.927326,4225.927326,4229.927326,4308.974187,anterior_dorsal_mean_variable_lag4,-1.3461090559541544e-07,anterior_dorsal,Anterior Dorsal
PID005,4,2025-11-12_001,2022_CH_51,27,Abstract,1.0,1.0,0.9812656949866586,6,1,0.4959657933609324,-0.9765675923399836,83.43284800000038,False,True,2377.350846,2375.350846,2377.350846,2381.350846,2464.544667,anterior_dorsal_mean_variable_lag4,5.431469238485947e-07,anterior_dorsal,Anterior Dorsal
